VERTEXID,WTBZ,TZZE,BSRAGE,SWHZDJRQ_MONTH,ZCDZ_NUM,KYSLRQ_MONTH,CWFZR_AREA,FP_ZZSZYFP_SYQYGS_SUM,CWFZRAGE,BSR_AREA,ZCZB,CYRS,FDDBRAGE,FDDBR_AREA,JXSE,XXSE,SRJE,FPSL,SF,SF_ROC,FP_NOC,FP_ROC,JXSE_ROC,XXSE_ROC,JXBD_ZZSE,XSJE_ROC,YNSE_ROC,JESE_TXXS,ZS1,ZS2,ZS3,ZS4,ZS5,ZS6,ZS7,ZS8,ZS9,ZS10,ZS11,ZS12,ZS13,ZS14,ZS15,ZS16,ZS17,ZS18,ZS19,ZS20,ZS21,ZS22,ZS23,ZS24,ZS25,ZS26,ZS27,ZS28,ZS29,ZS30,ZS31,ZS32,ZS33,ZS34,ZS35,ZS36,ZS37,ZS38,ZS39,ZS40,ZS41,ZS42,ZS43,ZS44,ZS45,ZS46,ZS47,ZS48,ZS49,ZS50,ZS51,ZS52,ZS53,ZS54,ZS55,ZS56,ZS57,ZS58,ZS59,ZS60,ZS61,ZS62,ZS63,ZS64,ZS65,ZS66,ZB1,ZB2,ZB3,ZB4,ZB5,ZB6,ZB7,ZB8,ZB9,ZB10,ZB11,ZB12,ZB13,ZB14,ZB15,ZB16,ZB17,ZB18,ZB19,ZB20,ZB21,ZB22,ZB23,ZB24,ZB25,ZB26,ZB27,ZB28,ZB29,ZB30,ZB31,ZB32,ZB33,ZB34,ZB35,ZB36,ZB37,ZB38,ZB39,ZB40,ZB41,ZB42,ZB43,ZB44,ZB45,ZB46,ZB47,ZB48,ZB49,ZB50,ZB51,ZB52,ZB53,ZB54,ZB55,ZB56,ZB57,ZB58,ZB59,ZB60,ZB61,ZB62,ZB63,ZB64,ZB65,ZB66,LS1,LS2,LS3,LS4,LS5,LS6,LS7,LS8,LS9,LS10,LS11,LS12,LS13,LS14,LS15,LS16,LS17,LS18,LS19,LS20,LB1,LB2,LB3,LB4,LB5,LB6,LB7,LB8,LB9,LB10,LB11,LB12,LB13,LB14,LB15,LB16,LB17,LB18,LB19,LB20,XS1,XS2,XS3,XS4,XS5,XS6,XS7,XS8,XS9,XS10,XS11,XS12,XS13,XS14,XS15,XS16,XS17,XS18,XS19,XS20,XS21,XS22,XS23,XS24,XS25,XS26,XS27,XS28,XS29,XS30,XS31,XS32,XS33,XS34,XS35,XS36,XS37,XS38,XS39,XS40,XS41,XS42,XS43,XS44,XS45,XS46,XS47,XS48,XS49,XS50,XS51,XS52,XS53,XS54,XS55,XS56,XS57,XS58,XS59,XS60,XS61,XS62,XS63,XS64,XS65,XS66,XB1,XB2,XB3,XB4,XB5,XB6,XB7,XB8,XB9,XB10,XB11,XB12,XB13,XB14,XB15,XB16,XB17,XB18,XB19,XB20,XB21,XB22,XB23,XB24,XB25,XB26,XB27,XB28,XB29,XB30,XB31,XB32,XB33,XB34,XB35,XB36,XB37,XB38,XB39,XB40,XB41,XB42,XB43,XB44,XB45,XB46,XB47,XB48,XB49,XB50,XB51,XB52,XB53,XB54,XB55,XB56,XB57,XB58,XB59,XB60,XB61,XB62,XB63,XB64,XB65,XB66
370,1,0.0,52,119,0,119,61,122,53,61,0,0,53,75,408767.57,536650.2,3156765.8,235,-20.53,99,-1,11,27,66,-22,66,6,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
602,0,120000.0,58,195,1,225,61,0,57,61,120000,0,57,75,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69680.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22086.44,0.0,0.0,91767.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,91767.11,0.0,0.0,0.0,0.0,151100.0,0.0,8250.52,7726.87,0.0,0.0,0.0,0.0,0.0,167077.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167077.39,0.0,120000.0,0.0,0,0.0,0.0,-195310.28,-75310.28,91767.11,0.0,39927.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119871.34,0.0,0.0,159798.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,159798.88,0.0,0.0,0.0,0.0,233100.0,0.0,8250.52,59.44,0.0,0.0,0.0,0.0,0.0,241409.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241409.96,0.0,120000.0,0.0,0,0.0,0.0,-201611.08,-81611.08,159798.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243641.29,207095.1,749.63,8703.3,37269.73,0.0,0.0,0.0,0.0,0.0,-10176.47,3875.67,0.0,0.0,-6300.8,0.0,-6300.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
851,1,0.0,53,164,0,165,61,0,44,61,0,0,44,75,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
902,0,0.0,66,143,0,143,61,39,67,61,0,0,62,75,161293.03,234475.22,1379266.28,89,-28.85,112,0,38,242,75,-2271,90,140,-3,0.0,1106936.94,0.0,0.0,2760637.0,204759.96,0.0,0.0,272600.0,2526447.21,0.0,0.0,6871381.11,0.0,0.0,0.0,0.0,0.0,0.0,4267.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4267.33,6875648.44,0.0,0.0,0.0,0.0,5166206.13,163462.2,13769.9,-3048.42,0.0,0.0,400389.25,0.0,0.0,5740779.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5740779.06,0.0,1600000.0,0.0,0,0.0,-465130.62,1134869.38,0.0,6875648.44,0.0,1928792.35,0.0,0.0,3389155.5,1299336.96,0.0,0.0,411100.0,2529699.37,0.0,0.0,9558084.18,0.0,0.0,0.0,0.0,0.0,0.0,2891.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2891.57,9560975.75,0.0,0.0,0.0,0.0,6702328.63,493122.7,13769.9,-1378.52,0.0,0.0,1230389.25,0.0,0.0,8438231.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8438231.96,0.0,1600000.0,0.0,0,0.0,-477256.21,1122743.79,0.0,9560975.75,1142882.46,1056337.52,1477.19,0.0,91178.35,100.93,0.0,0.0,0.0,0.0,-6211.53,0.0,0.0,0.0,-6211.53,0.0,-6211.53,0.0,0.0,0.0,744467.6,682740.79,1006.47,18863.21,47535.19,236.0,0.0,0.0,0.0,0.0,-5914.06,0.0,0.0,0.0,-5914.06,0.0,-5914.06,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1099,1,0.0,32,149,0,113,61,89,42,61,0,0,55,75,15093287.36,192209.18,1175681.2,65,-6401.29,333,1,381,16,533,-379,557,15,-520,0.0,270715321.98,0.0,0.0,7206006.54,5280689.75,0.0,0.0,2087486.34,21260081.71,44940.27,0.0,306594526.59,0.0,0.0,0.0,0.0,186995103.27,0.0,60431670.09,334422946.13,0.0,0.0,0.0,0.0,2443299.27,0.0,0,499256.15,0.0,0.0,584792274.91,891386801.5,0.0,0.0,0.0,0.0,107331135.15,0.0,1500209.45,25517048.16,0.0,134274.76,36976800.17,0.0,204947753.58,376407221.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376407221.27,0.0,137000000.0,6451888.8,0,13137887.51,49527931.22,308861872.7,514979580.23,891386801.5,0.0,199122699.16,0.0,0.0,15227974.64,12568348.18,0.0,0.0,2066836.23,22862658.66,52905.41,0.0,251901422.28,0.0,0.0,0.0,0.0,262721422.84,0.0,137905786.77,380567303.36,0.0,0.0,0.0,0.0,3373929.09,0.0,0,587549.46,0.0,0.0,785155991.52,1037057413.8,0.0,20000000.0,0.0,0.0,118757610.84,0.0,1338000.0,16617298.06,0.0,199956.48,32346675.18,0.0,244353126.37,433612666.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433612666.93,0.0,137000000.0,15371555.47,0,12596479.62,62386269.71,376090442.07,603444746.87,1037057413.8,312547711.96,198409498.63,5801389.72,6670255.08,40034760.13,-6609846.28,0.0,0.0,59740833.53,0.0,127982488.21,110682.5,87586.17,0.0,128005584.54,30208426.85,97797157.69,0.0,0.0,0.0,352682788.6,226136012.41,6134075.41,9083106.92,46563484.22,-6510362.56,0.0,0.0,73832834.01,0.0,145109306.21,5934.82,141944.82,0.0,144973296.21,28776916.43,116196379.78,0.0,0,0,0,371158465.45,75703.64,75848702.18,447082871.27,159652328.95,25031262.83,33824906.94,48588054.1,267096552.82,179986318.45,0,47000000.0,0.0,2430.0,0.0,0.0,47002430.0,131448429.25,47000000.0,0.0,0.0,178448429.25,-131445999.25,0,0.0,0.0,6144656.0,6144656.0,0.0,13505807.18,0.0,13505807.18,-7361151.18,0.0,41179168.02,0.0,41179168.02,0,97797157.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97797157.69,0,0,0,0.0,0,41179168.02,0.0,0.0,0.0,41179168.02,0,346957040.75,7011.0,78032976.26,424997028.01,247295387.35,34461188.13,42210096.17,16802643.38,340769315.03,84227712.98,0,0.0,0.0,3705.0,0.0,0.0,3705.0,115818848.35,1600000.0,0,0.0,117418848.35,-117415143.35,0,0.0,67017440.44,217321.2,67234761.64,0.0,43334089.79,62305864.3,105639954.09,-38405192.45,0.0,-71592622.82,0.0,-71592622.82,0,116196379.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116196379.78,0,0,0,0,0,-71592622.82,0.0,0.0,0.0,-71592622.82
1319,0,0.0,59,149,1,150,61,0,60,61,0,0,60,75,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,8609.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36429.59,0.0,0.0,45039.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45039.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.2,0.0,0.0,62.4,0.0,0.0,266.6,0.0,26536.13,0.0,0.0,0.0,0.0,0.0,0.0,26536.13,26802.73,0.0,0.0,0.0,0,0.0,0.0,18236.85,18236.85,45039.58,0.0,5713.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39517.27,0.0,0.0,45231.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45231.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.82,0.0,0.0,167.72,0.0,0.0,294.54,0.0,26536.13,0.0,0.0,0.0,0.0,0.0,0.0,26536.13,26830.67,0.0,0.0,0.0,0,0.0,0.0,18400.54,18400.54,45231.21,79697.4,63416.68,374.58,0.0,13950.0,0.0,0.0,0.0,0.0,0.0,1956.14,0.0,0.0,0.0,1956.14,0.0,1956.14,0.0,0.0,0.0,108629.9,89543.19,510.57,0.0,15948.68,0.0,0.0,0.0,0.0,0.0,2627.46,0.0,0.0,0.0,2627.46,0.0,2627.46,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1350,1,0.0,31,168,0,176,61,447,34,61,0,0,42,57,276316213.26,98143886.63,577316978.27,3515,-32.25,10,2,2,4,6,-375,6,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2635,0,680000.0,46,193,1,199,61,0,49,61,3690000,0,48,75,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,117338.43,0.0,0.0,265812.31,0.0,74090.8,0.0,2986691.88,11655.43,0.0,0.0,3455588.85,0.0,0.0,0.0,0.0,65522.0,0.0,54519.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,120041.2,3575630.05,0.0,0.0,0.0,0.0,0.0,0.0,27198.45,2668.25,0.0,0.0,6951.36,0.0,0.0,36818.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36818.06,0.0,3690000.0,0.0,0,0.0,0.0,-151188.01,3538811.99,3575630.05,0.0,3078396.36,0.0,0.0,335741.55,0.0,0.0,0.0,96691.88,2846.43,0.0,0.0,3513676.22,0.0,0.0,0.0,0.0,0.0,0.0,54519.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,54519.2,3568195.42,0.0,0.0,0.0,0.0,15354.2,0.0,27198.45,-211.56,0.0,0.0,6951.36,0.0,0.0,49292.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49292.45,0.0,3690000.0,0.0,0,0.0,0.0,-171097.03,3518902.97,3568195.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337817.49,128389.2,1201.62,29131.2,201088.14,49.06,0.0,0.0,0.0,0.0,-22041.73,2632.71,500.0,0.0,-19909.02,0.0,-19909.02,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2722,1,0.0,41,434,1,435,61,84,62,61,0,0,48,44,774387.99,1043881.68,16363396.2,62,-3.01,-143,0,46,427,353,-14,331,-1092,6,0.0,30109406.91,0.0,1540000.0,38036458.24,2950104.72,0.0,0.0,109772173.45,0.0,0.0,0.0,182408143.32,0.0,0.0,0.0,0.0,25204704.0,570721.97,5426354.28,143764284.03,0.0,0.0,0.0,0.0,823503.82,0.0,0,0.0,844586.69,0.0,176634154.79,359042298.11,0.0,55000000.0,0.0,0.0,9303919.51,24802109.3,3301044.19,1296967.12,8178590.2,0.0,128500363.29,0.0,0.0,230382993.61,0.0,104600000.0,0.0,0.0,0.0,0.0,0.0,0.0,104600000.0,334982993.61,0.0,7895035.26,2196357.34,0,0.0,1611791.19,12356120.71,24059304.5,359042298.11,0.0,31789292.76,0.0,1240000.0,19197831.86,2818400.0,0.0,0.0,134178199.33,0.0,0.0,0.0,189223723.95,0.0,0.0,0.0,0.0,25204704.0,565926.38,5270612.82,143764284.03,0.0,0.0,0.0,0.0,764882.94,0.0,0,0.0,844586.69,0.0,176414996.86,365638720.81,0.0,80000000.0,0.0,0.0,11564590.34,1402394.83,2981555.0,387401.28,8923706.98,0.0,131654323.56,0.0,0.0,236913971.99,0.0,104600000.0,0.0,0.0,0.0,0.0,0.0,0.0,104600000.0,341513971.99,0.0,7895035.26,2196357.34,0,0.0,1611791.19,12421565.03,24124748.82,365638720.81,32847979.42,27649858.57,81579.53,170987.38,3188527.51,685425.51,0.0,0.0,0.0,0.0,1071600.92,34.0,18100.0,0.0,1053534.92,263383.73,790151.19,0.0,0.0,0.0,26163455.88,19264393.34,172796.51,231157.35,4014669.83,2393179.75,0.0,0.0,0.0,0.0,87259.1,0.0,0.0,0.0,87259.1,21814.78,65444.32,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
